task,dataset_type,method_base,method_id,k,n_rankings,n_datasets,effective_k,returned_count,missing_count,dataset_size_cap_count,informative_count,redundant_count,signal_or_redundant_count,explicit_noise_count,background_null_count,pure_noise_count,correlated_noise_count,returned_share,missing_share,dataset_size_cap_share,informative_share,redundant_share,signal_or_redundant_share,explicit_noise_share,background_null_share,pure_noise_share,correlated_noise_share
regression,confounder,ptest_dc,ptest_dc__307d6fc3284c28e2,2,25,1,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5
regression,confounder,ptest_pc,ptest_pc__307d6fc3284c28e2,2,25,1,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5
regression,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,2,25,1,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5
regression,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,2,25,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
regression,confounder,lgbm,lgbm__71ba9ba402678146,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,confounder,xgb,xgb__1c62fadfc5e2988f,5,25,1,5.0,5.0,0.0,0.0,4.68,0.0,4.68,0.0,0.0,0.0,0.32,1.0,0.0,0.0,0.9359999999999999,0.0,0.9359999999999999,0.0,0.0,0.0,0.064
regression,confounder,cit,cit__2cd925b5323e9208,5,25,1,5.0,5.0,0.0,0.0,4.6,0.0,4.6,0.0,0.04,0.04,0.36,1.0,0.0,0.0,0.92,0.0,0.92,0.0,0.008,0.008,0.07200000000000001
regression,confounder,cat,cat__024a0842d4337711,5,25,1,5.0,5.0,0.0,0.0,4.32,0.0,4.32,0.0,0.0,0.0,0.68,1.0,0.0,0.0,0.8640000000000001,0.0,0.8640000000000001,0.0,0.0,0.0,0.136
regression,confounder,pi,pi__6e89acc5e72da5a8,5,25,1,5.0,5.0,0.0,0.0,4.32,0.0,4.32,0.0,0.0,0.0,0.68,1.0,0.0,0.0,0.8640000000000001,0.0,0.8640000000000001,0.0,0.0,0.0,0.136
regression,confounder,cpi,cpi__6e89acc5e72da5a8,5,25,1,5.0,5.0,0.0,0.0,4.28,0.0,4.28,0.0,0.04,0.04,0.68,1.0,0.0,0.0,0.8560000000000001,0.0,0.8560000000000001,0.0,0.008,0.008,0.136
regression,confounder,rf,rf__aed17443e3db937d,5,25,1,5.0,5.0,0.0,0.0,4.08,0.0,4.08,0.0,0.0,0.0,0.92,1.0,0.0,0.0,0.8160000000000001,0.0,0.8160000000000001,0.0,0.0,0.0,0.18400000000000002
regression,confounder,boruta,boruta__7f986516a1727870,5,25,1,5.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0,0.28,0.28,0.72,1.0,0.0,0.0,0.8,0.0,0.8,0.0,0.05600000000000001,0.05600000000000001,0.14400000000000002
regression,confounder,et,et__f09eb85fc7f75870,5,25,1,5.0,5.0,0.0,0.0,3.92,0.0,3.92,0.0,0.0,0.0,1.08,1.0,0.0,0.0,0.784,0.0,0.784,0.0,0.0,0.0,0.21600000000000003
regression,confounder,rfe,rfe__99914b932bd37a50,5,25,1,5.0,5.0,0.0,0.0,3.52,0.0,3.52,0.0,0.0,0.0,1.48,1.0,0.0,0.0,0.7040000000000001,0.0,0.7040000000000001,0.0,0.0,0.0,0.29600000000000004
regression,confounder,cif,cif__f996d20e25e412cc,5,25,1,5.0,5.0,0.0,0.0,3.12,0.0,3.12,0.0,0.0,0.0,1.88,1.0,0.0,0.0,0.624,0.0,0.624,0.0,0.0,0.0,0.376
regression,confounder,ptest_pc,ptest_pc__307d6fc3284c28e2,5,25,1,5.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.4
regression,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,5,25,1,5.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.4
regression,confounder,ptest_dc,ptest_dc__307d6fc3284c28e2,5,25,1,5.0,5.0,0.0,0.0,2.96,0.0,2.96,0.0,0.0,0.0,2.04,1.0,0.0,0.0,0.592,0.0,0.592,0.0,0.0,0.0,0.40800000000000003
regression,confounder,r_cforest,r_cforest__37be32340835a93b,5,25,1,5.0,5.0,0.0,0.0,2.88,0.0,2.88,0.0,0.0,0.0,2.12,1.0,0.0,0.0,0.5760000000000001,0.0,0.5760000000000001,0.0,0.0,0.0,0.424
regression,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,5,25,1,5.0,5.0,0.0,0.0,0.04,0.0,0.04,0.0,4.76,4.76,0.2,1.0,0.0,0.0,0.008,0.0,0.008,0.0,0.9520000000000001,0.9520000000000001,0.04
regression,confounder,lgbm,lgbm__71ba9ba402678146,10,25,1,10.0,10.0,0.0,0.0,6.64,0.0,6.64,0.0,0.0,0.0,3.36,1.0,0.0,0.0,0.6639999999999999,0.0,0.6639999999999999,0.0,0.0,0.0,0.336
regression,confounder,xgb,xgb__1c62fadfc5e2988f,10,25,1,10.0,10.0,0.0,0.0,6.32,0.0,6.32,0.0,0.0,0.0,3.68,1.0,0.0,0.0,0.632,0.0,0.632,0.0,0.0,0.0,0.368
regression,confounder,cit,cit__2cd925b5323e9208,10,25,1,10.0,10.0,0.0,0.0,6.2,0.0,6.2,0.0,0.28,0.28,3.52,1.0,0.0,0.0,0.62,0.0,0.62,0.0,0.028000000000000004,0.028000000000000004,0.35200000000000004
regression,confounder,cat,cat__024a0842d4337711,10,25,1,10.0,10.0,0.0,0.0,5.84,0.0,5.84,0.0,0.0,0.0,4.16,1.0,0.0,0.0,0.584,0.0,0.584,0.0,0.0,0.0,0.41600000000000004
regression,confounder,pi,pi__6e89acc5e72da5a8,10,25,1,10.0,10.0,0.0,0.0,5.76,0.0,5.76,0.0,0.0,0.0,4.24,1.0,0.0,0.0,0.5760000000000001,0.0,0.5760000000000001,0.0,0.0,0.0,0.424
regression,confounder,cpi,cpi__6e89acc5e72da5a8,10,25,1,10.0,10.0,0.0,0.0,5.36,0.0,5.36,0.0,1.08,1.08,3.56,1.0,0.0,0.0,0.536,0.0,0.536,0.0,0.10800000000000001,0.10800000000000001,0.35600000000000004
regression,confounder,rf,rf__aed17443e3db937d,10,25,1,10.0,10.0,0.0,0.0,5.08,0.0,5.08,0.0,0.0,0.0,4.92,1.0,0.0,0.0,0.508,0.0,0.508,0.0,0.0,0.0,0.49200000000000005
regression,confounder,rfe,rfe__99914b932bd37a50,10,25,1,10.0,10.0,0.0,0.0,5.04,0.0,5.04,0.0,0.0,0.0,4.96,1.0,0.0,0.0,0.504,0.0,0.504,0.0,0.0,0.0,0.496
regression,confounder,et,et__f09eb85fc7f75870,10,25,1,10.0,10.0,0.0,0.0,4.6,0.0,4.6,0.0,0.0,0.0,5.4,1.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.54
regression,confounder,cif,cif__f996d20e25e412cc,10,25,1,10.0,10.0,0.0,0.0,4.32,0.0,4.32,0.0,0.0,0.0,5.68,1.0,0.0,0.0,0.43200000000000005,0.0,0.43200000000000005,0.0,0.0,0.0,0.568
regression,confounder,boruta,boruta__7f986516a1727870,10,25,1,10.0,10.0,0.0,0.0,4.04,0.0,4.04,0.0,0.28,0.28,5.68,1.0,0.0,0.0,0.4040000000000001,0.0,0.4040000000000001,0.0,0.028000000000000004,0.028000000000000004,0.568
regression,confounder,r_cforest,r_cforest__37be32340835a93b,10,25,1,10.0,10.0,0.0,0.0,4.04,0.0,4.04,0.0,0.0,0.0,5.96,1.0,0.0,0.0,0.40399999999999997,0.0,0.40399999999999997,0.0,0.0,0.0,0.596
regression,confounder,ptest_dc,ptest_dc__307d6fc3284c28e2,10,25,1,10.0,10.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.6
regression,confounder,ptest_pc,ptest_pc__307d6fc3284c28e2,10,25,1,10.0,10.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.6
regression,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,10,25,1,10.0,10.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.6
regression,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,10,25,1,10.0,10.0,0.0,0.0,0.2,0.0,0.2,0.0,7.68,7.68,2.12,1.0,0.0,0.0,0.02,0.0,0.02,0.0,0.768,0.768,0.212
regression,confounder,cat,cat__024a0842d4337711,20,25,1,20.0,20.0,0.0,0.0,7.84,0.0,7.84,0.0,0.0,0.0,12.16,1.0,0.0,0.0,0.392,0.0,0.392,0.0,0.0,0.0,0.608
regression,confounder,lgbm,lgbm__71ba9ba402678146,20,25,1,20.0,20.0,0.0,0.0,7.84,0.0,7.84,0.0,0.0,0.0,12.16,1.0,0.0,0.0,0.392,0.0,0.392,0.0,0.0,0.0,0.608
regression,confounder,rfe,rfe__99914b932bd37a50,20,25,1,20.0,20.0,0.0,0.0,7.84,0.0,7.84,0.0,0.36,0.36,11.8,1.0,0.0,0.0,0.392,0.0,0.392,0.0,0.018000000000000002,0.018000000000000002,0.59
regression,confounder,xgb,xgb__1c62fadfc5e2988f,20,25,1,20.0,20.0,0.0,0.0,7.48,0.0,7.48,0.0,0.04,0.04,12.48,1.0,0.0,0.0,0.374,0.0,0.374,0.0,0.002,0.002,0.624
regression,confounder,pi,pi__6e89acc5e72da5a8,20,25,1,20.0,20.0,0.0,0.0,7.36,0.0,7.36,0.0,0.04,0.04,12.6,1.0,0.0,0.0,0.368,0.0,0.368,0.0,0.002,0.002,0.63
regression,confounder,r_cforest,r_cforest__37be32340835a93b,20,25,1,20.0,20.0,0.0,0.0,7.36,0.0,7.36,0.0,0.0,0.0,12.64,1.0,0.0,0.0,0.368,0.0,0.368,0.0,0.0,0.0,0.632
regression,confounder,ptest_pc,ptest_pc__307d6fc3284c28e2,20,25,1,20.0,20.0,0.0,0.0,7.28,0.0,7.28,0.0,0.0,0.0,12.72,1.0,0.0,0.0,0.364,0.0,0.364,0.0,0.0,0.0,0.636
regression,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,20,25,1,20.0,20.0,0.0,0.0,7.24,0.0,7.24,0.0,0.0,0.0,12.76,1.0,0.0,0.0,0.36199999999999993,0.0,0.36199999999999993,0.0,0.0,0.0,0.638
regression,confounder,ptest_dc,ptest_dc__307d6fc3284c28e2,20,25,1,20.0,20.0,0.0,0.0,7.2,0.0,7.2,0.0,0.0,0.0,12.8,1.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.64
regression,confounder,cif,cif__f996d20e25e412cc,20,25,1,20.0,20.0,0.0,0.0,7.12,0.0,7.12,0.0,0.04,0.04,12.84,1.0,0.0,0.0,0.35600000000000004,0.0,0.35600000000000004,0.0,0.002,0.002,0.642
regression,confounder,et,et__f09eb85fc7f75870,20,25,1,20.0,20.0,0.0,0.0,7.04,0.0,7.04,0.0,0.0,0.0,12.96,1.0,0.0,0.0,0.352,0.0,0.352,0.0,0.0,0.0,0.648
regression,confounder,rf,rf__aed17443e3db937d,20,25,1,20.0,20.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.0,0.65
regression,confounder,cit,cit__2cd925b5323e9208,20,25,1,20.0,20.0,0.0,0.0,6.44,0.0,6.44,0.0,0.28,0.28,13.28,1.0,0.0,0.0,0.322,0.0,0.322,0.0,0.014000000000000002,0.014000000000000002,0.664
regression,confounder,cpi,cpi__6e89acc5e72da5a8,20,25,1,20.0,20.0,0.0,0.0,6.16,0.0,6.16,0.0,7.24,7.24,6.6,1.0,0.0,0.0,0.308,0.0,0.308,0.0,0.36200000000000004,0.36200000000000004,0.33
regression,confounder,boruta,boruta__7f986516a1727870,20,25,1,20.0,20.0,0.0,0.0,4.04,0.0,4.04,0.0,0.28,0.28,15.68,1.0,0.0,0.0,0.20200000000000004,0.0,0.20200000000000004,0.0,0.014000000000000002,0.014000000000000002,0.784
regression,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,20,25,1,20.0,20.0,0.0,0.0,0.88,0.0,0.88,0.0,14.84,14.84,4.28,1.0,0.0,0.0,0.044000000000000004,0.0,0.044000000000000004,0.0,0.742,0.742,0.214
regression,confounder,cat,cat__024a0842d4337711,25,25,1,25.0,25.0,0.0,0.0,8.64,0.0,8.64,0.0,0.68,0.68,15.68,1.0,0.0,0.0,0.3456,0.0,0.3456,0.0,0.027200000000000002,0.027200000000000002,0.6272
regression,confounder,lgbm,lgbm__71ba9ba402678146,25,25,1,25.0,25.0,0.0,0.0,8.4,0.0,8.4,0.0,0.52,0.52,16.08,1.0,0.0,0.0,0.336,0.0,0.336,0.0,0.0208,0.0208,0.6432000000000001
regression,confounder,xgb,xgb__1c62fadfc5e2988f,25,25,1,25.0,25.0,0.0,0.0,8.16,0.0,8.16,0.0,1.48,1.48,15.36,1.0,0.0,0.0,0.3264,0.0,0.3264,0.0,0.0592,0.0592,0.6144
regression,confounder,r_cforest,r_cforest__37be32340835a93b,25,25,1,25.0,25.0,0.0,0.0,8.12,0.0,8.12,0.0,1.28,1.28,15.6,1.0,0.0,0.0,0.32480000000000003,0.0,0.32480000000000003,0.0,0.0512,0.0512,0.624
regression,confounder,boruta,boruta__7f986516a1727870,25,25,1,25.0,25.0,0.0,0.0,8.04,0.0,8.04,0.0,0.96,0.96,16.0,1.0,0.0,0.0,0.32160000000000005,0.0,0.32160000000000005,0.0,0.0384,0.0384,0.64
regression,confounder,cif,cif__f996d20e25e412cc,25,25,1,25.0,25.0,0.0,0.0,8.04,0.0,8.04,0.0,0.92,0.92,16.04,1.0,0.0,0.0,0.32160000000000005,0.0,0.32160000000000005,0.0,0.0368,0.0368,0.6416
regression,confounder,et,et__f09eb85fc7f75870,25,25,1,25.0,25.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.32,0.0,0.32,0.0,0.04,0.04,0.64
regression,confounder,pi,pi__6e89acc5e72da5a8,25,25,1,25.0,25.0,0.0,0.0,8.0,0.0,8.0,0.0,1.52,1.52,15.48,1.0,0.0,0.0,0.32,0.0,0.32,0.0,0.0608,0.0608,0.6192
regression,confounder,ptest_dc,ptest_dc__307d6fc3284c28e2,25,25,1,25.0,25.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.32,0.0,0.32,0.0,0.04,0.04,0.64
regression,confounder,ptest_pc,ptest_pc__307d6fc3284c28e2,25,25,1,25.0,25.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.32,0.0,0.32,0.0,0.04,0.04,0.64
regression,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,25,25,1,25.0,25.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.32,0.0,0.32,0.0,0.04,0.04,0.64
regression,confounder,rf,rf__aed17443e3db937d,25,25,1,25.0,25.0,0.0,0.0,7.96,0.0,7.96,0.0,1.12,1.12,15.92,1.0,0.0,0.0,0.3184,0.0,0.3184,0.0,0.044800000000000006,0.044800000000000006,0.6368
regression,confounder,rfe,rfe__99914b932bd37a50,25,25,1,25.0,25.0,0.0,0.0,7.84,0.0,7.84,0.0,1.36,1.36,15.8,1.0,0.0,0.0,0.3136,0.0,0.3136,0.0,0.054400000000000004,0.054400000000000004,0.632
regression,confounder,cit,cit__2cd925b5323e9208,25,25,1,25.0,25.0,0.0,0.0,6.44,0.0,6.44,0.0,1.6,1.6,16.96,1.0,0.0,0.0,0.2576,0.0,0.2576,0.0,0.064,0.064,0.6784
regression,confounder,cpi,cpi__6e89acc5e72da5a8,25,25,1,25.0,25.0,0.0,0.0,6.36,0.0,6.36,0.0,10.96,10.96,7.68,1.0,0.0,0.0,0.2544,0.0,0.2544,0.0,0.4384,0.4384,0.3072
regression,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,25,25,1,25.0,25.0,0.0,0.0,1.28,0.0,1.28,0.0,17.92,17.92,5.8,1.0,0.0,0.0,0.0512,0.0,0.0512,0.0,0.7168000000000001,0.7168000000000001,0.23199999999999998
regression,confounder,lgbm,lgbm__71ba9ba402678146,50,25,1,50.0,50.0,0.0,0.0,9.52,0.0,9.52,0.0,21.96,21.96,18.52,1.0,0.0,0.0,0.19039999999999999,0.0,0.19039999999999999,0.0,0.43920000000000003,0.43920000000000003,0.3704
regression,confounder,cat,cat__024a0842d4337711,50,25,1,50.0,50.0,0.0,0.0,9.48,0.0,9.48,0.0,22.2,22.2,18.32,1.0,0.0,0.0,0.18960000000000002,0.0,0.18960000000000002,0.0,0.444,0.444,0.3664
regression,confounder,ptest_dc,ptest_dc__307d6fc3284c28e2,50,25,1,50.0,50.0,0.0,0.0,9.32,0.0,9.32,0.0,22.36,22.36,18.32,1.0,0.0,0.0,0.1864,0.0,0.1864,0.0,0.4472,0.4472,0.3664
regression,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,50,25,1,50.0,50.0,0.0,0.0,9.28,0.0,9.28,0.0,22.44,22.44,18.28,1.0,0.0,0.0,0.1856,0.0,0.1856,0.0,0.44880000000000003,0.44880000000000003,0.36560000000000004
regression,confounder,ptest_pc,ptest_pc__307d6fc3284c28e2,50,25,1,50.0,50.0,0.0,0.0,9.08,0.0,9.08,0.0,22.84,22.84,18.08,1.0,0.0,0.0,0.1816,0.0,0.1816,0.0,0.4568,0.4568,0.3616
regression,confounder,cif,cif__f996d20e25e412cc,50,25,1,50.0,50.0,0.0,0.0,8.96,0.0,8.96,0.0,23.56,23.56,17.48,1.0,0.0,0.0,0.17919999999999997,0.0,0.17919999999999997,0.0,0.47119999999999995,0.47119999999999995,0.3496
regression,confounder,xgb,xgb__1c62fadfc5e2988f,50,25,1,50.0,50.0,0.0,0.0,8.92,0.0,8.92,0.0,24.2,24.2,16.88,1.0,0.0,0.0,0.1784,0.0,0.1784,0.0,0.484,0.484,0.33760000000000007
regression,confounder,boruta,boruta__7f986516a1727870,50,25,1,50.0,50.0,0.0,0.0,8.88,0.0,8.88,0.0,24.24,24.24,16.88,1.0,0.0,0.0,0.1776,0.0,0.1776,0.0,0.48479999999999995,0.48479999999999995,0.33759999999999996
regression,confounder,rfe,rfe__99914b932bd37a50,50,25,1,50.0,50.0,0.0,0.0,8.88,0.0,8.88,0.0,24.12,24.12,17.0,1.0,0.0,0.0,0.1776,0.0,0.1776,0.0,0.4824,0.4824,0.34
regression,confounder,et,et__f09eb85fc7f75870,50,25,1,50.0,50.0,0.0,0.0,8.8,0.0,8.8,0.0,24.04,24.04,17.16,1.0,0.0,0.0,0.17600000000000002,0.0,0.17600000000000002,0.0,0.4808,0.4808,0.3432
regression,confounder,r_cforest,r_cforest__37be32340835a93b,50,25,1,50.0,50.0,0.0,0.0,8.8,0.0,8.8,0.0,23.68,23.68,17.52,1.0,0.0,0.0,0.17600000000000002,0.0,0.17600000000000002,0.0,0.4736,0.4736,0.3504
regression,confounder,pi,pi__6e89acc5e72da5a8,50,25,1,50.0,50.0,0.0,0.0,8.6,0.0,8.6,0.0,24.48,24.48,16.92,1.0,0.0,0.0,0.172,0.0,0.172,0.0,0.48960000000000004,0.48960000000000004,0.33840000000000003
regression,confounder,rf,rf__aed17443e3db937d,50,25,1,50.0,50.0,0.0,0.0,8.56,0.0,8.56,0.0,24.72,24.72,16.72,1.0,0.0,0.0,0.17120000000000002,0.0,0.17120000000000002,0.0,0.49439999999999995,0.49439999999999995,0.33440000000000003
regression,confounder,cpi,cpi__6e89acc5e72da5a8,50,25,1,50.0,50.0,0.0,0.0,7.6,0.0,7.6,0.0,32.04,32.04,10.36,1.0,0.0,0.0,0.152,0.0,0.152,0.0,0.6408,0.6408,0.2072
regression,confounder,cit,cit__2cd925b5323e9208,50,25,1,50.0,50.0,0.0,0.0,7.16,0.0,7.16,0.0,25.88,25.88,16.96,1.0,0.0,0.0,0.1432,0.0,0.1432,0.0,0.5176000000000001,0.5176000000000001,0.3392
regression,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,50,25,1,50.0,50.0,0.0,0.0,2.96,0.0,2.96,0.0,36.6,36.6,10.44,1.0,0.0,0.0,0.0592,0.0,0.0592,0.0,0.732,0.732,0.20879999999999999
regression,confounder,cat,cat__024a0842d4337711,100,25,1,100.0,100.0,0.0,0.0,10.0,0.0,10.0,0.0,70.08,70.08,19.92,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.7008,0.7008,0.19920000000000002
regression,confounder,lgbm,lgbm__71ba9ba402678146,100,25,1,100.0,100.0,0.0,0.0,10.0,0.0,10.0,0.0,70.2,70.2,19.8,1.0,0.0,0.0,0.1,0.0,0.1,0.0,0.7019999999999998,0.7019999999999998,0.198
regression,confounder,boruta,boruta__7f986516a1727870,100,25,1,100.0,100.0,0.0,0.0,9.92,0.0,9.92,0.0,70.8,70.8,19.28,1.0,0.0,0.0,0.0992,0.0,0.0992,0.0,0.708,0.708,0.1928
regression,confounder,ptest_dc,ptest_dc__307d6fc3284c28e2,100,25,1,100.0,100.0,0.0,0.0,9.92,0.0,9.92,0.0,70.08,70.08,20.0,1.0,0.0,0.0,0.0992,0.0,0.0992,0.0,0.7008,0.7008,0.2
regression,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,100,25,1,100.0,100.0,0.0,0.0,9.88,0.0,9.88,0.0,70.24,70.24,19.88,1.0,0.0,0.0,0.09880000000000001,0.0,0.09880000000000001,0.0,0.7023999999999999,0.7023999999999999,0.19880000000000003
regression,confounder,ptest_pc,ptest_pc__307d6fc3284c28e2,100,25,1,100.0,100.0,0.0,0.0,9.8,0.0,9.8,0.0,70.64,70.64,19.56,1.0,0.0,0.0,0.098,0.0,0.098,0.0,0.7064,0.7064,0.19560000000000002
regression,confounder,xgb,xgb__1c62fadfc5e2988f,100,25,1,100.0,100.0,0.0,0.0,9.8,0.0,9.8,0.0,71.08,71.08,19.12,1.0,0.0,0.0,0.098,0.0,0.098,0.0,0.7108,0.7108,0.1912
regression,confounder,cif,cif__f996d20e25e412cc,100,25,1,100.0,100.0,0.0,0.0,9.76,0.0,9.76,0.0,70.92,70.92,19.32,1.0,0.0,0.0,0.09759999999999999,0.0,0.09759999999999999,0.0,0.7092,0.7092,0.1932
regression,confounder,et,et__f09eb85fc7f75870,100,25,1,100.0,100.0,0.0,0.0,9.76,0.0,9.76,0.0,70.88,70.88,19.36,1.0,0.0,0.0,0.09759999999999999,0.0,0.09759999999999999,0.0,0.7088,0.7088,0.1936
regression,confounder,pi,pi__6e89acc5e72da5a8,100,25,1,100.0,100.0,0.0,0.0,9.72,0.0,9.72,0.0,71.2,71.2,19.08,1.0,0.0,0.0,0.09720000000000001,0.0,0.09720000000000001,0.0,0.7120000000000001,0.7120000000000001,0.19080000000000003
regression,confounder,rf,rf__aed17443e3db937d,100,25,1,100.0,100.0,0.0,0.0,9.68,0.0,9.68,0.0,71.16,71.16,19.16,1.0,0.0,0.0,0.0968,0.0,0.0968,0.0,0.7116,0.7116,0.1916
regression,confounder,rfe,rfe__99914b932bd37a50,100,25,1,100.0,100.0,0.0,0.0,9.68,0.0,9.68,0.0,70.8,70.8,19.52,1.0,0.0,0.0,0.0968,0.0,0.0968,0.0,0.708,0.708,0.19519999999999998
regression,confounder,r_cforest,r_cforest__37be32340835a93b,100,25,1,100.0,100.0,0.0,0.0,9.6,0.0,9.6,0.0,70.96,70.96,19.44,1.0,0.0,0.0,0.096,0.0,0.096,0.0,0.7095999999999999,0.7095999999999999,0.19440000000000002
regression,confounder,cpi,cpi__6e89acc5e72da5a8,100,25,1,100.0,100.0,0.0,0.0,9.56,0.0,9.56,0.0,74.04,74.04,16.4,1.0,0.0,0.0,0.0956,0.0,0.0956,0.0,0.7404,0.7404,0.16400000000000003
regression,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,100,25,1,100.0,100.0,0.0,0.0,8.28,0.0,8.28,0.0,81.28,81.28,10.44,1.0,0.0,0.0,0.0828,0.0,0.0828,0.0,0.8128,0.8128,0.10439999999999999
regression,confounder,cit,cit__2cd925b5323e9208,100,25,1,100.0,100.0,0.0,0.0,8.04,0.0,8.04,0.0,71.96,71.96,20.0,1.0,0.0,0.0,0.08040000000000001,0.0,0.08040000000000001,0.0,0.7195999999999999,0.7195999999999999,0.2
regression,friedman,cat,cat__024a0842d4337711,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,friedman,cif,cif__f996d20e25e412cc,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,friedman,cit,cit__2cd925b5323e9208,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,friedman,cpi,cpi__6e89acc5e72da5a8,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,friedman,et,et__f09eb85fc7f75870,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,friedman,lgbm,lgbm__71ba9ba402678146,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,friedman,pi,pi__6e89acc5e72da5a8,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,friedman,ptest_dc,ptest_dc__307d6fc3284c28e2,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,friedman,ptest_pc,ptest_pc__307d6fc3284c28e2,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
regression,friedman,ptest_rdc,ptest_rdc__307d6fc3284c28e2,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
